C:\Users\Ajitkumar\Anaconda2\envs\spam27\python.exe C:/Users/Ajitkumar/Desktop/DK/malware/project/spam_review_tf/training.py
Vocabulary and the word2vec loaded
Vocabulary size is  9687
Word2Vec model shape is  (9687, 300)
train data shape  (1280, 160)
train labels shape  (1280, 2)
validation data shape  (160, 160)
validation labels shape  (160, 2)
2018-04-22 21:41:15.412995: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.414068: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE2 instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.415116: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.416172: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.417219: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.419608: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.421008: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.422435: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
Writing to C:\Users\Ajitkumar\Desktop\DK\malware\project\spam_review_tf\runs\1524447709

train data shape  (1280, 160)
train labels shape  (1280, 2)
validation data shape  (160, 160)
validation labels shape  (160, 2)
2018-04-22T21:46:32.550424: step 531, loss 0.0383959, acc 1
2018-04-22T21:46:33.078805: step 532, loss 0.109036, acc 0.96875
2018-04-22T21:46:33.613183: step 533, loss 0.108837, acc 0.953125
2018-04-22T21:46:34.140065: step 534, loss 0.067924, acc 0.984375
2018-04-22T21:46:34.663434: step 535, loss 0.10911, acc 0.9375
2018-04-22T21:46:35.205324: step 536, loss 0.0901751, acc 0.984375
2018-04-22T21:46:35.718687: step 537, loss 0.125487, acc 0.921875
2018-04-22T21:46:36.239248: step 538, loss 0.0643838, acc 1
2018-04-22T21:46:36.779641: step 539, loss 0.116926, acc 0.953125
2018-04-22T21:46:37.373059: step 540, loss 0.0327156, acc 1
2018-04-22T21:46:37.904451: step 541, loss 0.0951889, acc 0.984375
2018-04-22T21:46:38.440830: step 542, loss 0.14287, acc 0.90625
2018-04-22T21:46:39.025762: step 543, loss 0.0892652, acc 0.984375
2018-04-22T21:46:39.577149: step 544, loss 0.0519822, acc 0.984375
2018-04-22T21:46:40.142570: step 545, loss 0.105066, acc 0.96875
2018-04-22T21:46:40.698964: step 546, loss 0.116041, acc 0.96875
2018-04-22T21:46:41.228851: step 547, loss 0.0743083, acc 0.96875
2018-04-22T21:46:41.748213: step 548, loss 0.041093, acc 1
2018-04-22T21:46:42.282097: step 549, loss 0.0676095, acc 0.984375
2018-04-22T21:46:42.825988: step 550, loss 0.0388847, acc 1
2018-04-22T21:46:43.354364: step 551, loss 0.0856474, acc 0.96875
2018-04-22T21:46:43.896259: step 552, loss 0.0934903, acc 0.96875
2018-04-22T21:46:44.442645: step 553, loss 0.0550042, acc 0.984375
2018-04-22T21:46:44.977535: step 554, loss 0.0748108, acc 0.984375
2018-04-22T21:46:45.520919: step 555, loss 0.0552782, acc 0.984375
2018-04-22T21:46:46.043803: step 556, loss 0.133817, acc 0.953125
2018-04-22T21:46:46.588189: step 557, loss 0.0816831, acc 0.96875
2018-04-22T21:46:47.119073: step 558, loss 0.0542189, acc 0.984375
2018-04-22T21:46:47.650451: step 559, loss 0.0597077, acc 0.984375
2018-04-22T21:46:48.184836: step 560, loss 0.0990263, acc 0.96875
2018-04-22T21:46:48.720213: step 561, loss 0.0798095, acc 0.96875
2018-04-22T21:46:49.250599: step 562, loss 0.0976996, acc 0.984375
2018-04-22T21:46:49.772968: step 563, loss 0.0458137, acc 0.984375
2018-04-22T21:46:50.296845: step 564, loss 0.053842, acc 1
2018-04-22T21:46:50.819214: step 565, loss 0.0915325, acc 0.96875
2018-04-22T21:46:51.352100: step 566, loss 0.0551284, acc 0.984375
2018-04-22T21:46:51.884478: step 567, loss 0.0514095, acc 0.96875
2018-04-22T21:46:52.409856: step 568, loss 0.0392405, acc 1
2018-04-22T21:46:52.927219: step 569, loss 0.0255504, acc 1
2018-04-22T21:46:53.453106: step 570, loss 0.0639414, acc 0.96875
2018-04-22T21:46:53.983497: step 571, loss 0.0539189, acc 0.984375
2018-04-22T21:46:54.554903: step 572, loss 0.0500886, acc 0.984375
2018-04-22T21:46:55.094807: step 573, loss 0.0333171, acc 1
2018-04-22T21:46:55.686225: step 574, loss 0.0375333, acc 0.984375
2018-04-22T21:46:56.264143: step 575, loss 0.0252877, acc 1
2018-04-22T21:46:56.814531: step 576, loss 0.0401773, acc 0.984375
2018-04-22T21:46:57.349421: step 577, loss 0.0335798, acc 0.984375
2018-04-22T21:46:57.895807: step 578, loss 0.0548399, acc 1
2018-04-22T21:46:58.424191: step 579, loss 0.0395499, acc 1
2018-04-22T21:46:58.961571: step 580, loss 0.0413814, acc 0.984375
2018-04-22T21:46:59.499458: step 581, loss 0.0182305, acc 1
2018-04-22T21:47:00.020826: step 582, loss 0.0428786, acc 0.984375
2018-04-22T21:47:00.551220: step 583, loss 0.0409549, acc 1
2018-04-22T21:47:01.108120: step 584, loss 0.0508431, acc 0.984375
2018-04-22T21:47:01.637494: step 585, loss 0.0463635, acc 1
2018-04-22T21:47:02.165381: step 586, loss 0.0255591, acc 1
2018-04-22T21:47:02.687746: step 587, loss 0.0265576, acc 1
2018-04-22T21:47:03.225134: step 588, loss 0.0371709, acc 1
2018-04-22T21:47:03.759515: step 589, loss 0.0264562, acc 1
2018-04-22T21:47:04.292399: step 590, loss 0.0476157, acc 0.984375
2018-04-22T21:47:04.812766: step 591, loss 0.0922025, acc 0.96875
2018-04-22T21:47:05.334148: step 592, loss 0.0744307, acc 0.96875
2018-04-22T21:47:05.878530: step 593, loss 0.0348398, acc 1
2018-04-22T21:47:06.411917: step 594, loss 0.0492747, acc 1
2018-04-22T21:47:06.956302: step 595, loss 0.0611299, acc 0.96875
2018-04-22T21:47:07.479181: step 596, loss 0.0637556, acc 0.96875
2018-04-22T21:47:08.014559: step 597, loss 0.0514797, acc 0.96875
2018-04-22T21:47:08.546944: step 598, loss 0.0306298, acc 0.984375
2018-04-22T21:47:09.074316: step 599, loss 0.0316232, acc 1
2018-04-22T21:47:09.603697: step 600, loss 0.0553737, acc 0.984375

Evaluation:
2018-04-22T21:47:10.020992: step 600, loss 0.423074, acc 0.83125

Saved model checkpoint to C:\Users\Ajitkumar\Desktop\DK\malware\project\spam_review_tf\runs\1524447709\checkpoints\model-600

2018-04-22T21:47:11.979002: step 601, loss 0.0486896, acc 0.984375
2018-04-22T21:47:12.514397: step 602, loss 0.0186054, acc 1
2018-04-22T21:47:13.047774: step 603, loss 0.0591186, acc 0.984375
2018-04-22T21:47:13.586170: step 604, loss 0.0625335, acc 0.984375
2018-04-22T21:47:14.125550: step 605, loss 0.0218724, acc 1
2018-04-22T21:47:14.662961: step 606, loss 0.0722781, acc 0.953125
2018-04-22T21:47:15.182327: step 607, loss 0.0201635, acc 1
2018-04-22T21:47:15.702707: step 608, loss 0.0343729, acc 1
2018-04-22T21:47:16.228075: step 609, loss 0.0263821, acc 1
2018-04-22T21:47:16.751955: step 610, loss 0.032035, acc 1
2018-04-22T21:47:17.262321: step 611, loss 0.0330573, acc 1
2018-04-22T21:47:17.800203: step 612, loss 0.0318877, acc 0.984375
2018-04-22T21:47:18.321079: step 613, loss 0.0203677, acc 1
2018-04-22T21:47:18.844448: step 614, loss 0.0270334, acc 1
2018-04-22T21:47:19.362827: step 615, loss 0.0286706, acc 1
2018-04-22T21:47:19.875189: step 616, loss 0.0134099, acc 1
2018-04-22T21:47:20.389564: step 617, loss 0.0216387, acc 1
2018-04-22T21:47:20.911931: step 618, loss 0.0351486, acc 1
2018-04-22T21:47:21.443317: step 619, loss 0.0210462, acc 1
2018-04-22T21:47:21.967687: step 620, loss 0.0212069, acc 1
2018-04-22T21:47:22.495571: step 621, loss 0.0154219, acc 1
2018-04-22T21:47:23.011936: step 622, loss 0.0646571, acc 0.984375
2018-04-22T21:47:23.560338: step 623, loss 0.0166208, acc 1
2018-04-22T21:47:24.088714: step 624, loss 0.0156362, acc 1
2018-04-22T21:47:24.620096: step 625, loss 0.0309016, acc 1
2018-04-22T21:47:25.139461: step 626, loss 0.0194637, acc 1
2018-04-22T21:47:25.690360: step 627, loss 0.0341967, acc 1
2018-04-22T21:47:26.203722: step 628, loss 0.0259791, acc 1
2018-04-22T21:47:26.734607: step 629, loss 0.0167823, acc 1
2018-04-22T21:47:27.285997: step 630, loss 0.0452829, acc 0.984375
2018-04-22T21:47:27.836396: step 631, loss 0.0182218, acc 1
2018-04-22T21:47:28.363768: step 632, loss 0.0668098, acc 0.984375
2018-04-22T21:47:28.888648: step 633, loss 0.0198021, acc 1
2018-04-22T21:47:29.433539: step 634, loss 0.0151521, acc 1
2018-04-22T21:47:29.978925: step 635, loss 0.0182297, acc 1
2018-04-22T21:47:30.497300: step 636, loss 0.0244151, acc 1
2018-04-22T21:47:31.012668: step 637, loss 0.0243252, acc 0.984375
2018-04-22T21:47:31.548056: step 638, loss 0.0376492, acc 0.984375
2018-04-22T21:47:32.074428: step 639, loss 0.034999, acc 0.984375
2018-04-22T21:47:32.597318: step 640, loss 0.0346927, acc 1
2018-04-22T21:47:33.159716: step 641, loss 0.0540301, acc 0.984375
2018-04-22T21:47:33.697106: step 642, loss 0.0330468, acc 0.984375
2018-04-22T21:47:34.231485: step 643, loss 0.0479042, acc 0.96875
2018-04-22T21:47:34.777385: step 644, loss 0.0258633, acc 0.984375
2018-04-22T21:47:35.315763: step 645, loss 0.0634219, acc 0.984375
2018-04-22T21:47:35.846151: step 646, loss 0.0461176, acc 0.984375
2018-04-22T21:47:36.382529: step 647, loss 0.0187975, acc 1
2018-04-22T21:47:36.903406: step 648, loss 0.0276475, acc 1
2018-04-22T21:47:37.428776: step 649, loss 0.0198461, acc 1
2018-04-22T21:47:37.951654: step 650, loss 0.0541321, acc 0.96875
2018-04-22T21:47:38.479027: step 651, loss 0.0636734, acc 0.984375
2018-04-22T21:47:38.998902: step 652, loss 0.023551, acc 1
2018-04-22T21:47:39.520269: step 653, loss 0.0132403, acc 1
2018-04-22T21:47:40.051164: step 654, loss 0.0238984, acc 1
2018-04-22T21:47:40.585053: step 655, loss 0.0235523, acc 1
2018-04-22T21:47:41.124433: step 656, loss 0.0215815, acc 1
2018-04-22T21:47:41.657822: step 657, loss 0.0210676, acc 1
2018-04-22T21:47:42.177189: step 658, loss 0.0476979, acc 0.984375
2018-04-22T21:47:42.718079: step 659, loss 0.0157944, acc 1
2018-04-22T21:47:43.239447: step 660, loss 0.0447304, acc 0.984375
2018-04-22T21:47:43.784845: step 661, loss 0.0256338, acc 1
2018-04-22T21:47:44.306214: step 662, loss 0.0221179, acc 1
2018-04-22T21:47:44.875643: step 663, loss 0.0106611, acc 1
2018-04-22T21:47:45.413020: step 664, loss 0.0337746, acc 0.984375
2018-04-22T21:47:45.943924: step 665, loss 0.0533857, acc 1
2018-04-22T21:47:46.501317: step 666, loss 0.0190578, acc 1
2018-04-22T21:47:47.044211: step 667, loss 0.0336741, acc 0.984375
2018-04-22T21:47:47.578588: step 668, loss 0.010533, acc 1
2018-04-22T21:47:48.102465: step 669, loss 0.0132458, acc 1
2018-04-22T21:47:48.623833: step 670, loss 0.0645261, acc 0.96875
2018-04-22T21:47:49.145206: step 671, loss 0.0117688, acc 1
2018-04-22T21:47:49.700107: step 672, loss 0.0300901, acc 0.984375
2018-04-22T21:47:50.228480: step 673, loss 0.0153811, acc 1
2018-04-22T21:47:50.743855: step 674, loss 0.0186583, acc 1
2018-04-22T21:47:51.262221: step 675, loss 0.0158667, acc 1
2018-04-22T21:47:51.794610: step 676, loss 0.0107568, acc 1
2018-04-22T21:47:52.361010: step 677, loss 0.116562, acc 0.953125
2018-04-22T21:47:52.901909: step 678, loss 0.0416322, acc 0.984375
2018-04-22T21:47:53.425282: step 679, loss 0.0369099, acc 0.984375
2018-04-22T21:47:53.960166: step 680, loss 0.0192559, acc 1
2018-04-22T21:47:54.484537: step 681, loss 0.0179137, acc 1
2018-04-22T21:47:55.026432: step 682, loss 0.0285595, acc 1
2018-04-22T21:47:55.559809: step 683, loss 0.00793963, acc 1
2018-04-22T21:47:56.099698: step 684, loss 0.0138406, acc 1
2018-04-22T21:47:56.621068: step 685, loss 0.0313113, acc 1
2018-04-22T21:47:57.148449: step 686, loss 0.0331941, acc 1
2018-04-22T21:47:57.693833: step 687, loss 0.0246437, acc 1
2018-04-22T21:47:58.212705: step 688, loss 0.0225802, acc 1
2018-04-22T21:47:58.737076: step 689, loss 0.022467, acc 1
2018-04-22T21:47:59.267457: step 690, loss 0.0143909, acc 1
2018-04-22T21:47:59.806845: step 691, loss 0.0388189, acc 0.984375
2018-04-22T21:48:00.343759: step 692, loss 0.0289762, acc 0.984375
2018-04-22T21:48:00.881150: step 693, loss 0.0297986, acc 1
2018-04-22T21:48:01.404521: step 694, loss 0.0214987, acc 1
2018-04-22T21:48:01.931401: step 695, loss 0.0524117, acc 0.96875
2018-04-22T21:48:02.464777: step 696, loss 0.0123103, acc 1
2018-04-22T21:48:03.005167: step 697, loss 0.0148144, acc 1
2018-04-22T21:48:03.569568: step 698, loss 0.00931278, acc 1
2018-04-22T21:48:04.110458: step 699, loss 0.0226169, acc 1
2018-04-22T21:48:04.670854: step 700, loss 0.033315, acc 0.984375

Evaluation:
2018-04-22T21:48:05.085655: step 700, loss 0.41705, acc 0.8625

Saved model checkpoint to C:\Users\Ajitkumar\Desktop\DK\malware\project\spam_review_tf\runs\1524447709\checkpoints\model-700

2018-04-22T21:48:06.887059: step 701, loss 0.0277798, acc 1
2018-04-22T21:48:07.411683: step 702, loss 0.0313574, acc 0.984375
2018-04-22T21:48:07.931569: step 703, loss 0.0666713, acc 0.984375
2018-04-22T21:48:08.452438: step 704, loss 0.012372, acc 1
2018-04-22T21:48:08.974831: step 705, loss 0.0133544, acc 1
2018-04-22T21:48:09.507206: step 706, loss 0.01516, acc 1
2018-04-22T21:48:10.065616: step 707, loss 0.00468874, acc 1
2018-04-22T21:48:10.592988: step 708, loss 0.0179249, acc 1
2018-04-22T21:48:11.136384: step 709, loss 0.0279319, acc 1
2018-04-22T21:48:11.684772: step 710, loss 0.0145182, acc 1
2018-04-22T21:48:12.217161: step 711, loss 0.0147651, acc 1
2018-04-22T21:48:12.768553: step 712, loss 0.0293869, acc 0.984375
2018-04-22T21:48:13.296431: step 713, loss 0.011056, acc 1
2018-04-22T21:48:13.839814: step 714, loss 0.0203107, acc 1
2018-04-22T21:48:14.369697: step 715, loss 0.0376941, acc 0.984375
2018-04-22T21:48:14.907077: step 716, loss 0.0140177, acc 1
2018-04-22T21:48:15.443967: step 717, loss 0.0304489, acc 0.984375
2018-04-22T21:48:15.972338: step 718, loss 0.0269976, acc 1
2018-04-22T21:48:16.497216: step 719, loss 0.00703024, acc 1
2018-04-22T21:48:17.016583: step 720, loss 0.0524278, acc 0.984375
2018-04-22T21:48:17.532447: step 721, loss 0.0128541, acc 1
2018-04-22T21:48:18.057319: step 722, loss 0.0233995, acc 0.984375
2018-04-22T21:48:18.588693: step 723, loss 0.0110474, acc 1
2018-04-22T21:48:19.102071: step 724, loss 0.0149811, acc 1
2018-04-22T21:48:19.630444: step 725, loss 0.0554162, acc 0.984375
2018-04-22T21:48:20.149821: step 726, loss 0.0113657, acc 1
2018-04-22T21:48:20.676191: step 727, loss 0.0383468, acc 0.984375
2018-04-22T21:48:21.206076: step 728, loss 0.0152818, acc 1
2018-04-22T21:48:21.743455: step 729, loss 0.0279075, acc 1
2018-04-22T21:48:22.276843: step 730, loss 0.022003, acc 1
2018-04-22T21:48:22.846246: step 731, loss 0.00699427, acc 1
2018-04-22T21:48:23.418662: step 732, loss 0.00874509, acc 1
2018-04-22T21:48:23.998070: step 733, loss 0.0570401, acc 0.96875
2018-04-22T21:48:24.560976: step 734, loss 0.0309497, acc 0.984375
2018-04-22T21:48:25.102358: step 735, loss 0.0197946, acc 1
2018-04-22T21:48:25.618730: step 736, loss 0.0159724, acc 1
2018-04-22T21:48:26.137103: step 737, loss 0.00487935, acc 1
2018-04-22T21:48:26.661435: step 738, loss 0.0103282, acc 1
2018-04-22T21:48:27.189819: step 739, loss 0.0132666, acc 1
2018-04-22T21:48:27.736204: step 740, loss 0.0227412, acc 1
2018-04-22T21:48:28.259094: step 741, loss 0.0169327, acc 1
2018-04-22T21:48:28.776458: step 742, loss 0.0121348, acc 1
2018-04-22T21:48:29.306840: step 743, loss 0.0164448, acc 1
2018-04-22T21:48:29.829210: step 744, loss 0.00974687, acc 1
2018-04-22T21:48:30.379611: step 745, loss 0.0112282, acc 1
2018-04-22T21:48:30.932998: step 746, loss 0.0311456, acc 1
2018-04-22T21:48:31.489402: step 747, loss 0.0105367, acc 1
2018-04-22T21:48:32.038790: step 748, loss 0.0176187, acc 1
2018-04-22T21:48:32.564168: step 749, loss 0.00330135, acc 1
2018-04-22T21:48:33.105550: step 750, loss 0.00681893, acc 1
2018-04-22T21:48:33.645445: step 751, loss 0.0238339, acc 0.984375
2018-04-22T21:48:34.165807: step 752, loss 0.00945896, acc 1
2018-04-22T21:48:34.729713: step 753, loss 0.00517451, acc 1
2018-04-22T21:48:35.295125: step 754, loss 0.00966621, acc 1
2018-04-22T21:48:35.915565: step 755, loss 0.0126879, acc 1
2018-04-22T21:48:36.567051: step 756, loss 0.0190141, acc 1
2018-04-22T21:48:37.146460: step 757, loss 0.00617913, acc 1
2018-04-22T21:48:37.674343: step 758, loss 0.0108988, acc 1
2018-04-22T21:48:38.198713: step 759, loss 0.00654968, acc 1
2018-04-22T21:48:38.718587: step 760, loss 0.021162, acc 0.984375
2018-04-22T21:48:39.236954: step 761, loss 0.00733265, acc 1
2018-04-22T21:48:39.773342: step 762, loss 0.0392488, acc 0.984375
2018-04-22T21:48:40.301721: step 763, loss 0.0186537, acc 1
2018-04-22T21:48:40.853613: step 764, loss 0.0117642, acc 1
2018-04-22T21:48:41.383501: step 765, loss 0.0112047, acc 1
2018-04-22T21:48:41.921879: step 766, loss 0.0102393, acc 1
2018-04-22T21:48:42.450263: step 767, loss 0.0227434, acc 1
2018-04-22T21:48:42.993647: step 768, loss 0.0185621, acc 1
2018-04-22T21:48:43.519031: step 769, loss 0.00754618, acc 1
2018-04-22T21:48:44.053406: step 770, loss 0.00616995, acc 1
2018-04-22T21:48:44.578790: step 771, loss 0.00541074, acc 1
2018-04-22T21:48:45.134183: step 772, loss 0.0071677, acc 1
2018-04-22T21:48:45.730611: step 773, loss 0.0162737, acc 1
2018-04-22T21:48:46.311022: step 774, loss 0.0361262, acc 0.984375
2018-04-22T21:48:46.864918: step 775, loss 0.00810046, acc 1
2018-04-22T21:48:47.393299: step 776, loss 0.00512154, acc 1
2018-04-22T21:48:47.918009: step 777, loss 0.0130613, acc 1
2018-04-22T21:48:48.457409: step 778, loss 0.00498294, acc 1
2018-04-22T21:48:48.972772: step 779, loss 0.0194339, acc 0.984375
2018-04-22T21:48:49.492149: step 780, loss 0.00645432, acc 1
2018-04-22T21:48:50.036535: step 781, loss 0.0118708, acc 1
2018-04-22T21:48:50.566420: step 782, loss 0.0167946, acc 1
2018-04-22T21:48:51.093790: step 783, loss 0.00551422, acc 1
2018-04-22T21:48:51.634683: step 784, loss 0.0194008, acc 1
2018-04-22T21:48:52.255120: step 785, loss 0.00588059, acc 1
2018-04-22T21:48:52.776020: step 786, loss 0.00399277, acc 1
2018-04-22T21:48:53.330412: step 787, loss 0.00576069, acc 1
2018-04-22T21:48:53.869803: step 788, loss 0.0195323, acc 1
2018-04-22T21:48:54.403180: step 789, loss 0.00527332, acc 1
2018-04-22T21:48:54.935562: step 790, loss 0.0271357, acc 0.984375
2018-04-22T21:48:55.483957: step 791, loss 0.00516595, acc 1
2018-04-22T21:48:56.018879: step 792, loss 0.00611292, acc 1
2018-04-22T21:48:56.561271: step 793, loss 0.0055113, acc 1
2018-04-22T21:48:57.099651: step 794, loss 0.0114331, acc 1
2018-04-22T21:48:57.636545: step 795, loss 0.00712652, acc 1
2018-04-22T21:48:58.156911: step 796, loss 0.00531143, acc 1
2018-04-22T21:48:58.690799: step 797, loss 0.0188819, acc 1
2018-04-22T21:48:59.224176: step 798, loss 0.00831515, acc 1
2018-04-22T21:48:59.746056: step 799, loss 0.0118847, acc 1
2018-04-22T21:49:00.278432: step 800, loss 0.0156101, acc 1

Evaluation:
2018-04-22T21:49:00.684227: step 800, loss 0.408771, acc 0.875

Saved model checkpoint to C:\Users\Ajitkumar\Desktop\DK\malware\project\spam_review_tf\runs\1524447709\checkpoints\model-800

2018-04-22T21:49:02.517868: step 801, loss 0.00698109, acc 1
2018-04-22T21:49:03.045248: step 802, loss 0.00644892, acc 1
2018-04-22T21:49:03.568616: step 803, loss 0.00948092, acc 1
2018-04-22T21:49:04.088000: step 804, loss 0.0079961, acc 1
2018-04-22T21:49:04.622577: step 805, loss 0.0195288, acc 1
2018-04-22T21:49:05.170468: step 806, loss 0.0200579, acc 1
2018-04-22T21:49:05.683341: step 807, loss 0.00908617, acc 1
2018-04-22T21:49:06.199708: step 808, loss 0.00814486, acc 1
2018-04-22T21:49:06.731590: step 809, loss 0.00730543, acc 1
2018-04-22T21:49:07.253960: step 810, loss 0.00693692, acc 1
2018-04-22T21:49:07.774844: step 811, loss 0.00867019, acc 1
2018-04-22T21:49:08.301215: step 812, loss 0.0101952, acc 1
2018-04-22T21:49:08.812088: step 813, loss 0.00658525, acc 1
2018-04-22T21:49:09.339462: step 814, loss 0.0107099, acc 1
2018-04-22T21:49:09.854349: step 815, loss 0.00411508, acc 1
2018-04-22T21:49:10.395735: step 816, loss 0.00985542, acc 1
2018-04-22T21:49:10.930627: step 817, loss 0.00327221, acc 1
2018-04-22T21:49:11.460000: step 818, loss 0.0115853, acc 1
2018-04-22T21:49:11.988385: step 819, loss 0.0036729, acc 1
2018-04-22T21:49:12.510753: step 820, loss 0.0068393, acc 1
2018-04-22T21:49:13.031637: step 821, loss 0.00304307, acc 1
2018-04-22T21:49:13.547000: step 822, loss 0.00575059, acc 1
2018-04-22T21:49:14.084892: step 823, loss 0.0149668, acc 1
2018-04-22T21:49:14.609260: step 824, loss 0.0194912, acc 0.984375
2018-04-22T21:49:15.131637: step 825, loss 0.00398643, acc 1
2018-04-22T21:49:15.664012: step 826, loss 0.00950135, acc 1
2018-04-22T21:49:16.191893: step 827, loss 0.00897018, acc 1
2018-04-22T21:49:16.733275: step 828, loss 0.0030094, acc 1
2018-04-22T21:49:17.257155: step 829, loss 0.00327354, acc 1
2018-04-22T21:49:17.809553: step 830, loss 0.00537671, acc 1
2018-04-22T21:49:18.354938: step 831, loss 0.00523996, acc 1
2018-04-22T21:49:18.889330: step 832, loss 0.00859867, acc 1
2018-04-22T21:49:19.424708: step 833, loss 0.0206411, acc 0.984375
2018-04-22T21:49:19.945588: step 834, loss 0.00978832, acc 1
2018-04-22T21:49:20.471962: step 835, loss 0.00452093, acc 1
2018-04-22T21:49:21.010854: step 836, loss 0.00410098, acc 1
2018-04-22T21:49:21.537223: step 837, loss 0.0134667, acc 1
2018-04-22T21:49:22.067609: step 838, loss 0.0222772, acc 0.984375
2018-04-22T21:49:22.596982: step 839, loss 0.0357352, acc 0.984375
2018-04-22T21:49:23.161896: step 840, loss 0.0136762, acc 1
2018-04-22T21:49:23.689268: step 841, loss 0.0137723, acc 1
2018-04-22T21:49:24.217153: step 842, loss 0.00645092, acc 1
2018-04-22T21:49:24.736518: step 843, loss 0.00889168, acc 1
2018-04-22T21:49:25.260903: step 844, loss 0.0208691, acc 1
2018-04-22T21:49:25.788277: step 845, loss 0.009246, acc 1
2018-04-22T21:49:26.311157: step 846, loss 0.0206844, acc 0.984375
2018-04-22T21:49:26.853538: step 847, loss 0.00656497, acc 1
2018-04-22T21:49:27.391425: step 848, loss 0.012365, acc 1
2018-04-22T21:49:27.916314: step 849, loss 0.0119647, acc 1
2018-04-22T21:49:28.458263: step 850, loss 0.0166317, acc 1
2018-04-22T21:49:29.009161: step 851, loss 0.00633503, acc 1
2018-04-22T21:49:29.532532: step 852, loss 0.0100124, acc 1
2018-04-22T21:49:30.052410: step 853, loss 0.0745198, acc 0.984375
2018-04-22T21:49:30.598802: step 854, loss 0.0137679, acc 1
2018-04-22T21:49:31.122180: step 855, loss 0.00793177, acc 1
2018-04-22T21:49:31.644546: step 856, loss 0.0193765, acc 0.984375
2018-04-22T21:49:32.181439: step 857, loss 0.00725062, acc 1
2018-04-22T21:49:32.711814: step 858, loss 0.00928143, acc 1
2018-04-22T21:49:33.243204: step 859, loss 0.0278561, acc 0.984375
2018-04-22T21:49:33.774577: step 860, loss 0.00510383, acc 1
2018-04-22T21:49:34.309465: step 861, loss 0.00353112, acc 1
2018-04-22T21:49:34.851847: step 862, loss 0.00304205, acc 1
2018-04-22T21:49:35.403259: step 863, loss 0.00424569, acc 1
2018-04-22T21:49:35.948631: step 864, loss 0.00882768, acc 1
2018-04-22T21:49:36.481013: step 865, loss 0.00766683, acc 1
2018-04-22T21:49:37.060933: step 866, loss 0.00541604, acc 1
2018-04-22T21:49:37.602314: step 867, loss 0.00712831, acc 1
2018-04-22T21:49:38.131701: step 868, loss 0.00721243, acc 1
2018-04-22T21:49:38.673083: step 869, loss 0.00716752, acc 1
2018-04-22T21:49:39.217981: step 870, loss 0.0175957, acc 1
2018-04-22T21:49:39.730342: step 871, loss 0.0083051, acc 1
2018-04-22T21:49:40.251229: step 872, loss 0.00428646, acc 1
2018-04-22T21:49:40.784609: step 873, loss 0.0065978, acc 1
2018-04-22T21:49:41.310494: step 874, loss 0.00554169, acc 1
2018-04-22T21:49:41.832863: step 875, loss 0.00896412, acc 1
2018-04-22T21:49:42.366752: step 876, loss 0.0143683, acc 1
2018-04-22T21:49:42.903135: step 877, loss 0.00921401, acc 1
2018-04-22T21:49:43.435521: step 878, loss 0.0166705, acc 1
2018-04-22T21:49:43.972902: step 879, loss 0.0154495, acc 1
2018-04-22T21:49:44.537544: step 880, loss 0.00650324, acc 1
2018-04-22T21:49:45.096940: step 881, loss 0.0044794, acc 1
2018-04-22T21:49:45.613810: step 882, loss 0.00874568, acc 1
2018-04-22T21:49:46.133179: step 883, loss 0.0108495, acc 1
2018-04-22T21:49:46.664099: step 884, loss 0.00840208, acc 1
2018-04-22T21:49:47.180473: step 885, loss 0.00360714, acc 1
2018-04-22T21:49:47.691833: step 886, loss 0.00853349, acc 1
2018-04-22T21:49:48.246741: step 887, loss 0.00831022, acc 1
